ID chaty,Chata,Země,Pohoří,Nejbližší obec / uzel,Pořadí,Výchozí bod,Typ výchozího bodu,Doprava / návaznost,Sezóna / omezení,Jistota,Zdrojové URL,Poznámka,Ověřeno k
HUT-0038,Chata Jizerka,Česko,Jizerské hory,Kořenov,1,"Jizerka, Mořina – autobusová zastávka / parkoviště",horská osada + sezónní autobus + parkoviště,sezónní turistické autobusy,celoročně; vždy ověřit aktuální stav cest a dopravy,A,https://www.jizerky.cz/doprava,,2026-07-21
HUT-0038,Chata Jizerka,Česko,Jizerské hory,Kořenov,2,"Kořenov, železniční stanice",vlak + obec,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,https://www.jizerky.cz/doprava,,2026-07-21
HUT-0038,Chata Jizerka,Česko,Jizerské hory,Kořenov,3,"Jakuszyce, Polana Jakuszycka",vlak + přeshraniční turistický uzel,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,https://www.jizerky.cz/doprava,,2026-07-21
HUT-0039,Pešákovna,Česko,Jizerské hory,Kořenov,1,"Jizerka, Mořina – autobusová zastávka / parkoviště",horská osada + sezónní autobus + parkoviště,sezónní turistické autobusy,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.pesakovna.cz/
https://www.jizerky.cz/doprava",,2026-07-21
HUT-0039,Pešákovna,Česko,Jizerské hory,Kořenov,2,"Kořenov, železniční stanice",vlak + obec,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.pesakovna.cz/
https://www.jizerky.cz/doprava",,2026-07-21
HUT-0039,Pešákovna,Česko,Jizerské hory,Kořenov,3,"Jakuszyce, Polana Jakuszycka",vlak + přeshraniční turistický uzel,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.pesakovna.cz/
https://www.jizerky.cz/doprava",,2026-07-21
HUT-0040,Bártlova bouda,Česko,Jizerské hory,Bílý Potok,1,"Bílý Potok, Bártlova bouda – autobusová zastávka / parkoviště",autobusová zastávka + parkoviště,regionální autobus,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.bartlovabouda.cz/
https://www.jizerky.cz/doprava",,2026-07-21
HUT-0040,Bártlova bouda,Česko,Jizerské hory,Bílý Potok,2,"Bílý Potok pod Smrkem, železniční stanice",vlak,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.bartlovabouda.cz/
https://www.jizerky.cz/doprava",,2026-07-21
HUT-0041,Hubertka,Česko,Jizerské hory,Lázně Libverda,1,"Lázně Libverda, centrum / autobusová zastávka",lázeňské místo + autobus + parkoviště,regionální autobus,celoročně; vždy ověřit aktuální stav cest a dopravy,B,https://www.jizerky.cz/doprava,,2026-07-21
HUT-0041,Hubertka,Česko,Jizerské hory,Lázně Libverda,2,"Hejnice, železniční stanice",vlak + turistické město,,celoročně; vždy ověřit aktuální stav cest a dopravy,B,https://www.jizerky.cz/doprava,,2026-07-21
HUT-0042,Chata Pláně pod Ještědem,Česko,Ještědský hřbet,Liberec,1,"Liberec-Horní Hanychov, konečná tramvaje",MHD tramvaj + turistický uzel,tramvaj MHD; sedačková lanovka Skalka jako zkrácení,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.jested.cz/cs/kontakty
https://www.chataplane.cz/",,2026-07-21
HUT-0042,Chata Pláně pod Ještědem,Česko,Ještědský hřbet,Liberec,2,"Skalka, horní stanice sedačkové lanovky",horní stanice lanovky,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.jested.cz/cs/kontakty
https://www.chataplane.cz/",,2026-07-21
HUT-0042,Chata Pláně pod Ještědem,Česko,Ještědský hřbet,Liberec,3,"Světlá pod Ještědem, parkoviště",obec + parkoviště,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.jested.cz/cs/kontakty
https://www.chataplane.cz/",,2026-07-21
HUT-0043,Horský hotel Ještěd,Česko,Ještědský hřbet,Liberec,1,"Liberec-Horní Hanychov, konečná tramvaje",MHD tramvaj + turistický uzel,tramvaj MHD; sezónní turistický autobus č. 79 k Ještědce,turistický autobus a lanovka Skalka jsou sezónní; původní kabinová lanovka na Ještěd je mimo provoz,A,"https://www.jested.cz/cs/kontakty
https://www.jested.cz/",,2026-07-21
HUT-0043,Horský hotel Ještěd,Česko,Ještědský hřbet,Liberec,2,"Ještědka, konečná turistického autobusu č. 79",sezónní turistický autobus,,turistický autobus a lanovka Skalka jsou sezónní; původní kabinová lanovka na Ještěd je mimo provoz,A,"https://www.jested.cz/cs/kontakty
https://www.jested.cz/",,2026-07-21
HUT-0043,Horský hotel Ještěd,Česko,Ještědský hřbet,Liberec,3,"Skalka, horní stanice sedačkové lanovky",horní stanice lanovky + hřebenová cesta,,turistický autobus a lanovka Skalka jsou sezónní; původní kabinová lanovka na Ještěd je mimo provoz,A,"https://www.jested.cz/cs/kontakty
https://www.jested.cz/",,2026-07-21
HUT-0044,Chata Luž,Česko,Lužické hory,Mařenice,1,"Horní Světlá, Myslivny – parkoviště / autobusová zastávka",horská osada + parkoviště + autobus,regionální autobus,celoročně; vždy ověřit aktuální stav cest a dopravy,B,"https://www.chataluz.cz/
https://www.luzihory.cz/",,2026-07-21
HUT-0044,Chata Luž,Česko,Lužické hory,Mařenice,2,"Waltersdorf, Parkplatz Jonsdorfer Straße",přeshraniční parkoviště + autobus,,celoročně; vždy ověřit aktuální stav cest a dopravy,B,"https://www.chataluz.cz/
https://www.luzihory.cz/",,2026-07-21
HUT-0045,Tolštejnská chata,Česko,Lužické hory,Jiřetín pod Jedlovou,1,"Jiřetín pod Jedlovou, náměstí / autobusová zastávka",turistická obec + autobus + parkoviště,vlak a autobus v širším okolí,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.tolstejn.cz/
https://www.luzihory.cz/",,2026-07-21
HUT-0045,Tolštejnská chata,Česko,Lužické hory,Jiřetín pod Jedlovou,2,"Jedlová, železniční stanice",vlak + turistický uzel,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.tolstejn.cz/
https://www.luzihory.cz/",,2026-07-21
HUT-0046,Chata Jedlová,Česko,Lužické hory,Jiřetín pod Jedlovou,1,"Jiřetín pod Jedlovou, náměstí / autobusová zastávka",turistická obec + autobus + parkoviště,vlak a autobus v širším okolí,celoročně; vždy ověřit aktuální stav cest a dopravy,A,https://www.luzihory.cz/,,2026-07-21
HUT-0046,Chata Jedlová,Česko,Lužické hory,Jiřetín pod Jedlovou,2,"Jedlová, železniční stanice",vlak + turistický uzel,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,https://www.luzihory.cz/,,2026-07-21
HUT-0047,Masarykova chata na Šerlichu,Česko,Orlické hory,Deštné v Orlických horách,1,"Šerlich, autobusová zastávka / parkoviště",horský průsmyk + autobus + parkoviště,turistické a regionální autobusy,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.masarykovachata.cz/
https://www.orlickehory.eu/",,2026-07-21
HUT-0047,Masarykova chata na Šerlichu,Česko,Orlické hory,Deštné v Orlických horách,2,"Deštné v Orlických horách, centrum",horské středisko + autobus,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.masarykovachata.cz/
https://www.orlickehory.eu/",,2026-07-21
HUT-0048,Chata Na Čiháku,Česko,Orlické hory,Klášterec nad Orlicí,1,"Čihák, autobusová zastávka / parkoviště",horská osada + autobus + parkoviště,regionální autobus podle sezóny,celoročně; vždy ověřit aktuální stav cest a dopravy,B,"https://www.nacihaku.cz/
https://www.orlickehory.eu/",,2026-07-21
HUT-0048,Chata Na Čiháku,Česko,Orlické hory,Klášterec nad Orlicí,2,"Klášterec nad Orlicí, centrum",obec + autobus,,celoročně; vždy ověřit aktuální stav cest a dopravy,B,"https://www.nacihaku.cz/
https://www.orlickehory.eu/",,2026-07-21
HUT-0049,Jiráskova chata na Dobrošově,Česko,Orlické hory,Náchod,1,"Dobrošov, autobusová zastávka / parkoviště",výletní místo + autobus + parkoviště,MHD / regionální autobus z Náchoda,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.jiraskovachata.cz/
https://www.orlickehory.eu/",,2026-07-21
HUT-0049,Jiráskova chata na Dobrošově,Česko,Orlické hory,Náchod,2,"Náchod, železniční stanice",vlak + město,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.jiraskovachata.cz/
https://www.orlickehory.eu/",,2026-07-21
HUT-0050,Kačenčina chata,Česko,Orlické hory,Deštné v Orlických horách,1,"Šerlich, autobusová zastávka / parkoviště",horský průsmyk + autobus + parkoviště,turistické a regionální autobusy,celoročně; vždy ověřit aktuální stav cest a dopravy,B,https://www.orlickehory.eu/,,2026-07-21
HUT-0050,Kačenčina chata,Česko,Orlické hory,Deštné v Orlických horách,2,"Deštné v Orlických horách, centrum",horské středisko + autobus,,celoročně; vždy ověřit aktuální stav cest a dopravy,B,https://www.orlickehory.eu/,,2026-07-21
HUT-0051,Chata Hanička,Česko,Orlické hory,Rokytnice v Orlických horách,1,"Panské Pole, parkoviště / autobusová zastávka",parkoviště + autobusová zastávka,regionální autobus,celoročně; vždy ověřit aktuální stav cest a dopravy,B,https://www.orlickehory.eu/,,2026-07-21
HUT-0051,Chata Hanička,Česko,Orlické hory,Rokytnice v Orlických horách,2,"Rokytnice v Orlických horách, železniční stanice",vlak + město,,celoročně; vždy ověřit aktuální stav cest a dopravy,B,https://www.orlickehory.eu/,,2026-07-21
HUT-0052,Kramářova chata na Suchém vrchu,Česko,Bukovohorská hornatina,Orličky,1,"Červenovodské sedlo, autobusová zastávka / parkoviště",horský průsmyk + autobus + parkoviště,regionální autobus,celoročně; vždy ověřit aktuální stav cest a dopravy,B,https://www.suchak.cz/,,2026-07-21
HUT-0052,Kramářova chata na Suchém vrchu,Česko,Bukovohorská hornatina,Orličky,2,"Orličky, centrum",obec + autobus,,celoročně; vždy ověřit aktuální stav cest a dopravy,B,https://www.suchak.cz/,,2026-07-21
HUT-0053,Chata Návrší,Česko,Králický Sněžník,Staré Město pod Sněžníkem,1,"Stříbrnice, konečná autobusu / parkoviště",horská obec + autobus + parkoviště,regionální autobus,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.navrsi.cz/
https://www.dolnimorava.cz/",,2026-07-21
HUT-0053,Chata Návrší,Česko,Králický Sněžník,Staré Město pod Sněžníkem,2,"Staré Město pod Sněžníkem, železniční stanice",vlak + město,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.navrsi.cz/
https://www.dolnimorava.cz/",,2026-07-21
HUT-0054,Chata Slaměnka,Česko,Králický Sněžník,Dolní Morava,1,"Dolní Morava, horní stanice lanovky Sněžník",horní stanice lanovky,lanovka z resortu Dolní Morava,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.slamenka.cz/
https://www.dolnimorava.cz/",,2026-07-21
HUT-0054,Chata Slaměnka,Česko,Králický Sněžník,Dolní Morava,2,"Dolní Morava, centrum / parkoviště u lanovky",horské středisko + autobus + parkoviště,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.slamenka.cz/
https://www.dolnimorava.cz/",,2026-07-21
HUT-0055,Horská chata Paprsek,Česko,Rychlebské hory,Staré Město pod Sněžníkem,1,"Velké Vrbno / Paprsek, parkoviště",horská osada + parkoviště,sezónní autobus v širší oblasti,celoročně; vždy ověřit aktuální stav cest a dopravy,B,"https://www.paprsek.net/
https://jeseniky.cz/cz/vylety/",,2026-07-21
HUT-0055,Horská chata Paprsek,Česko,Rychlebské hory,Staré Město pod Sněžníkem,2,"Petříkov, konečná autobusu / parkoviště",horské středisko + autobus + parkoviště,,celoročně; vždy ověřit aktuální stav cest a dopravy,B,"https://www.paprsek.net/
https://jeseniky.cz/cz/vylety/",,2026-07-21
HUT-0055,Horská chata Paprsek,Česko,Rychlebské hory,Staré Město pod Sněžníkem,3,"Ramzová, železniční stanice",vlak + lanovka,,celoročně; vždy ověřit aktuální stav cest a dopravy,B,"https://www.paprsek.net/
https://jeseniky.cz/cz/vylety/",,2026-07-21
HUT-0056,Chata Jiřího na Šeráku,Česko,Hrubý Jeseník,Ramzová,1,"Ramzová, železniční stanice / dolní stanice lanovky",vlak + autobus + dolní stanice lanovky + parkoviště,sedačková lanovka Ramzová–Čerňava–Šerák,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.chataserak.cz/
https://jeseniky.cz/cz/vylety/",,2026-07-21
HUT-0056,Chata Jiřího na Šeráku,Česko,Hrubý Jeseník,Ramzová,2,"Čerňava, mezistanice lanovky",mezistanice lanovky,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.chataserak.cz/
https://jeseniky.cz/cz/vylety/",,2026-07-21
HUT-0056,Chata Jiřího na Šeráku,Česko,Hrubý Jeseník,Ramzová,3,"Lipová-lázně, Horní Lipová",vlak + obec,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.chataserak.cz/
https://jeseniky.cz/cz/vylety/",,2026-07-21
HUT-0057,Chata Kladské sedlo,Česko,Králický Sněžník,Staré Město pod Sněžníkem,1,"Kladské sedlo, autobusová zastávka / parkoviště",horský průsmyk + autobus + parkoviště,sezónní / regionální autobus podle jízdního řádu,celoročně; vždy ověřit aktuální stav cest a dopravy,B,https://www.dolnimorava.cz/,,2026-07-21
HUT-0057,Chata Kladské sedlo,Česko,Králický Sněžník,Staré Město pod Sněžníkem,2,"Staré Město pod Sněžníkem, železniční stanice",vlak + město,,celoročně; vždy ověřit aktuální stav cest a dopravy,B,https://www.dolnimorava.cz/,,2026-07-21
HUT-0058,Horská chata Sněžník,Česko,Králický Sněžník,Dolní Morava,1,"Dolní Morava, centrum / hlavní parkoviště",horské středisko + autobus + parkoviště,regionální autobus,celoročně; vždy ověřit aktuální stav cest a dopravy,A,https://www.dolnimorava.cz/,,2026-07-21
HUT-0059,Švýcárna,Česko,Hrubý Jeseník,Loučná nad Desnou,1,"Ovčárna, autobusová zastávka",horská autobusová zastávka,kyvadlový autobus z parkoviště Hvězda,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://jeseniky.cz/cz/vylety/55-cervenohorske-sedlo-praded.html
https://www.svycarna.cz/
https://jeseniky.cz/cz/vylety/",,2026-07-21
HUT-0059,Švýcárna,Česko,Hrubý Jeseník,Loučná nad Desnou,2,"Červenohorské sedlo, autobusová zastávka / parkoviště",horský průsmyk + autobus + parkoviště,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://jeseniky.cz/cz/vylety/55-cervenohorske-sedlo-praded.html
https://www.svycarna.cz/
https://jeseniky.cz/cz/vylety/",,2026-07-21
HUT-0060,Ovčárna,Česko,Hrubý Jeseník,Karlova Studánka,1,"Ovčárna, autobusová zastávka",horská autobusová zastávka,kyvadlový autobus z parkoviště Hvězda,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.ovcarna-praded.cz/
https://jeseniky.cz/cz/vylety/",,2026-07-21
HUT-0060,Ovčárna,Česko,Hrubý Jeseník,Karlova Studánka,2,"Hvězda u Karlovy Studánky, parkoviště a autobus",záchytné parkoviště + autobus,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.ovcarna-praded.cz/
https://jeseniky.cz/cz/vylety/",,2026-07-21
HUT-0061,Chata Barborka,Česko,Hrubý Jeseník,Karlova Studánka,1,"Ovčárna, autobusová zastávka",horská autobusová zastávka,kyvadlový autobus z parkoviště Hvězda,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.hotelbarborka.cz/
https://jeseniky.cz/cz/vylety/",,2026-07-21
HUT-0061,Chata Barborka,Česko,Hrubý Jeseník,Karlova Studánka,2,"Hvězda u Karlovy Studánky, parkoviště a autobus",záchytné parkoviště + autobus,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.hotelbarborka.cz/
https://jeseniky.cz/cz/vylety/",,2026-07-21
HUT-0062,Kurzovní chata,Česko,Hrubý Jeseník,Karlova Studánka,1,"Ovčárna, autobusová zastávka",horská autobusová zastávka,kyvadlový autobus z parkoviště Hvězda,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.kurzovni.cz/
https://jeseniky.cz/cz/vylety/",,2026-07-21
HUT-0062,Kurzovní chata,Česko,Hrubý Jeseník,Karlova Studánka,2,"Hvězda u Karlovy Studánky, parkoviště a autobus",záchytné parkoviště + autobus,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.kurzovni.cz/
https://jeseniky.cz/cz/vylety/",,2026-07-21
HUT-0063,Hotel Praděd,Česko,Hrubý Jeseník,Karlova Studánka,1,"Ovčárna, autobusová zastávka",horská autobusová zastávka,kyvadlový autobus z parkoviště Hvězda,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.praded.eu/
https://jeseniky.cz/cz/vylety/",,2026-07-21
HUT-0063,Hotel Praděd,Česko,Hrubý Jeseník,Karlova Studánka,2,"Červenohorské sedlo, autobusová zastávka / parkoviště",horský průsmyk + autobus + parkoviště,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.praded.eu/
https://jeseniky.cz/cz/vylety/",,2026-07-21
HUT-0064,Horský hotel Figura,Česko,Hrubý Jeseník,Karlova Studánka,1,"Ovčárna, autobusová zastávka",horská autobusová zastávka,kyvadlový autobus z parkoviště Hvězda,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.figura.cz/
https://jeseniky.cz/cz/vylety/",,2026-07-21
HUT-0064,Horský hotel Figura,Česko,Hrubý Jeseník,Karlova Studánka,2,"Hvězda u Karlovy Studánky, parkoviště a autobus",záchytné parkoviště + autobus,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.figura.cz/
https://jeseniky.cz/cz/vylety/",,2026-07-21
HUT-0065,Chata Sabinka,Česko,Hrubý Jeseník,Karlova Studánka,1,"Ovčárna, autobusová zastávka",horská autobusová zastávka,kyvadlový autobus z parkoviště Hvězda,celoročně; vždy ověřit aktuální stav cest a dopravy,A,https://jeseniky.cz/cz/vylety/,,2026-07-21
HUT-0065,Chata Sabinka,Česko,Hrubý Jeseník,Karlova Studánka,2,"Hvězda u Karlovy Studánky, parkoviště a autobus",záchytné parkoviště + autobus,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,https://jeseniky.cz/cz/vylety/,,2026-07-21
HUT-0066,Červenohorské sedlo,Česko,Hrubý Jeseník,Loučná nad Desnou,1,"Červenohorské sedlo, autobusová zastávka / parkoviště",horský průsmyk + autobus + parkoviště,dálkové i regionální autobusy,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.hotelchs.cz/
https://jeseniky.cz/cz/vylety/",,2026-07-21
